instruction_id,pair_id,sample_idx,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen
1,59b1dacefdb3faab,4,549.0269775390625,5.547800064086914,0.21300628781318665,126.44999694824219,3.0,6.0,12.0,4.170000076293945,29.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0
1,59b1dacefdb3faab,5,515.6209716796875,5.484300136566162,0.2750125229358673,94.27999877929688,1.0,7.0,9.0,4.510000228881836,31.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,7.0,0.0,0.0
1,59b1dacefdb3faab,6,452.54998779296875,6.286399841308594,0.3495897650718689,55.7599983215332,1.0,4.0,6.0,3.7899999618530273,30.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0
1,59b1dacefdb3faab,7,590.3989868164062,4.667600154876709,0.23148566484451294,133.5500030517578,4.0,7.0,7.0,4.099999904632568,23.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,1.0
2,59b1dacefdb3faab,0,221.63999938964844,0.6317999958992004,0.6108924746513367,100.62000274658203,3.0,3.0,6.0,2.0999999046325684,8.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
2,59b1dacefdb3faab,1,613.718994140625,1.9702999591827393,0.1394757181406021,176.58999633789062,6.0,9.0,12.0,4.760000228881836,33.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,7.0,1.0,0.0
2,59b1dacefdb3faab,2,468.63800048828125,4.374499797821045,0.4086635410785675,51.2400016784668,0.0,5.0,13.0,3.450000047683716,28.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,0.0
2,59b1dacefdb3faab,3,387.36700439453125,2.9598000049591064,0.5819753408432007,85.08000183105469,1.0,6.0,4.0,3.7300000190734863,18.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0
2,59b1dacefdb3faab,4,390.4949951171875,3.1709001064300537,0.7594940662384033,74.5999984741211,2.0,4.0,2.0,3.440000057220459,23.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0
2,59b1dacefdb3faab,5,258.32501220703125,1.796820044517517,0.821568489074707,45.400001525878906,0.0,5.0,2.0,2.9200000762939453,14.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0
2,59b1dacefdb3faab,6,283.3680114746094,2.3239998817443848,0.5027887225151062,75.62999725341797,2.0,3.0,9.0,2.450000047683716,15.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0
2,59b1dacefdb3faab,7,582.7230224609375,4.219200134277344,0.1653323620557785,149.02000427246094,6.0,7.0,13.0,4.309999942779541,30.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,0.0
3,59b1dacefdb3faab,0,398.2460021972656,4.497819900512695,0.5168771743774414,83.41000366210938,0.0,7.0,8.0,3.450000047683716,17.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0
3,59b1dacefdb3faab,1,330.33599853515625,2.691200017929077,0.49993032217025757,100.9000015258789,2.0,6.0,4.0,2.9000000953674316,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
3,59b1dacefdb3faab,2,593.0269775390625,5.112500190734863,0.2908477187156677,103.05999755859375,1.0,7.0,9.0,4.440000057220459,27.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,4.0
3,59b1dacefdb3faab,3,333.34698486328125,3.5186800956726074,0.7137588262557983,77.13999938964844,0.0,6.0,5.0,3.180000066757202,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0
3,59b1dacefdb3faab,4,512.5419921875,2.7934200763702393,0.3322063088417053,136.02000427246094,3.0,8.0,8.0,4.239999771118164,24.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,6.0,0.0,2.0
3,59b1dacefdb3faab,5,431.510009765625,2.557300090789795,0.6790887713432312,94.08999633789062,2.0,7.0,6.0,3.490000009536743,22.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0
3,59b1dacefdb3faab,6,380.32598876953125,3.1312999725341797,0.7978102564811707,96.58000183105469,2.0,6.0,3.0,3.559999942779541,17.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,3.0
3,59b1dacefdb3faab,7,432.4280090332031,4.047599792480469,0.5020375847816467,98.36000061035156,2.0,7.0,4.0,3.9700000286102295,25.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0
4,59b1dacefdb3faab,0,317.5169982910156,5.8780999183654785,0.31450405716896057,29.100000381469727,1.0,1.0,14.0,2.049999952316284,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4,59b1dacefdb3faab,1,485.6679992675781,5.829800128936768,0.5015166401863098,49.77000045776367,1.0,4.0,7.0,4.349999904632568,32.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0
4,59b1dacefdb3faab,2,491.5669860839844,4.203199863433838,0.32467126846313477,101.77999877929688,2.0,6.0,10.0,4.0,27.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0
4,59b1dacefdb3faab,3,441.3840026855469,4.390100002288818,0.5922403335571289,70.55999755859375,2.0,3.0,3.0,3.880000114440918,23.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,4.0
4,59b1dacefdb3faab,4,551.72802734375,4.282700061798096,0.3127494156360626,130.75,4.0,5.0,12.0,3.7899999618530273,32.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0
4,59b1dacefdb3faab,5,531.4910278320312,3.326200008392334,0.4329290986061096,132.27999877929688,2.0,8.0,9.0,4.130000114440918,25.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,5.0,1.0,3.0
4,59b1dacefdb3faab,6,468.50201416015625,4.762199878692627,0.30489692091941833,123.2699966430664,2.0,7.0,11.0,3.609999895095825,26.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0
4,59b1dacefdb3faab,7,614.6580200195312,4.696599960327148,0.2272953987121582,117.61000061035156,1.0,7.0,8.0,5.130000114440918,36.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,4.0,2.0,0.0
5,59b1dacefdb3faab,0,568.7589721679688,3.208699941635132,0.21000923216342926,128.7899932861328,5.0,6.0,15.0,3.6500000953674316,32.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,1.0,0.0
5,59b1dacefdb3faab,1,613.155029296875,4.119900226593018,0.3167957067489624,90.9800033569336,2.0,6.0,11.0,4.590000152587891,31.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,2.0,2.0
5,59b1dacefdb3faab,2,410.4909973144531,5.463699817657471,0.5436124205589294,76.73999786376953,1.0,6.0,6.0,3.299999952316284,23.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0
5,59b1dacefdb3faab,3,582.2849731445312,6.590000152587891,0.1789921224117279,71.05999755859375,0.0,6.0,10.0,3.3299999237060547,25.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,4.0,2.0
5,59b1dacefdb3faab,4,291.43499755859375,4.782700061798096,0.13567160069942474,52.81999969482422,2.0,3.0,12.0,2.069999933242798,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,59b1dacefdb3faab,5,590.5549926757812,3.749500036239624,0.2726614773273468,148.85000610351562,3.0,8.0,13.0,4.329999923706055,28.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0
5,59b1dacefdb3faab,6,531.7369995117188,5.287099838256836,0.40831494331359863,62.15999984741211,2.0,5.0,10.0,4.519999980926514,34.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,3.0,0.0
5,59b1dacefdb3faab,7,205.2830047607422,0.065870001912117,0.2889518439769745,99.19999694824219,4.0,4.0,5.0,2.069999933242798,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
6,59b1dacefdb3faab,0,331.7550048828125,4.360599994659424,0.6497392058372498,65.47000122070312,0.0,5.0,5.0,3.119999885559082,17.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0
6,59b1dacefdb3faab,1,400.47900390625,1.5404000282287598,0.7066994309425354,94.47000122070312,2.0,6.0,6.0,3.7100000381469727,21.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,0.0
6,59b1dacefdb3faab,2,397.4309997558594,2.205980062484741,0.6888502240180969,112.83999633789062,3.0,6.0,6.0,3.4600000381469727,21.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,4.0,0.0
6,59b1dacefdb3faab,3,609.6909790039062,2.8789000511169434,0.23351602256298065,140.33999633789062,3.0,10.0,9.0,5.090000152587891,32.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,9.0,2.0,0.0
6,59b1dacefdb3faab,4,396.39801025390625,5.388500213623047,0.46478864550590515,57.900001525878906,0.0,5.0,3.0,4.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0
6,59b1dacefdb3faab,5,568.7589721679688,3.208699941635132,0.21000923216342926,128.7899932861328,5.0,6.0,15.0,3.6500000953674316,32.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,1.0,0.0
6,59b1dacefdb3faab,6,641.2340087890625,4.566699981689453,0.21684391796588898,127.83999633789062,4.0,6.0,13.0,4.400000095367432,33.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0
6,59b1dacefdb3faab,7,360.3179931640625,2.60260009765625,0.6495944857597351,118.58999633789062,3.0,8.0,4.0,3.369999885559082,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
7,59b1dacefdb3faab,0,372.3760070800781,4.435500144958496,0.7365369200706482,64.98999786376953,1.0,4.0,3.0,3.690000057220459,23.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0
7,59b1dacefdb3faab,1,520.0289916992188,3.8896000385284424,0.4191160798072815,97.81999969482422,4.0,5.0,4.0,4.949999809265137,29.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,3.0,0.0,1.0
7,59b1dacefdb3faab,2,434.5039978027344,3.0780999660491943,0.6721063852310181,89.9000015258789,1.0,6.0,2.0,3.690000057220459,24.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,1.0
7,59b1dacefdb3faab,3,279.38299560546875,4.575500011444092,0.8176268935203552,16.3799991607666,0.0,2.0,3.0,3.240000009536743,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0
7,59b1dacefdb3faab,4,429.52801513671875,3.6928000450134277,0.4378434121608734,94.27999877929688,1.0,7.0,9.0,4.050000190734863,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0
7,59b1dacefdb3faab,5,483.5320129394531,3.5206000804901123,0.3278113007545471,131.5800018310547,2.0,8.0,9.0,4.329999923706055,26.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,7.0,0.0,0.0
7,59b1dacefdb3faab,6,291.43499755859375,4.782700061798096,0.13567160069942474,52.81999969482422,2.0,3.0,12.0,2.069999933242798,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,59b1dacefdb3faab,7,613.5560302734375,6.867099761962891,0.3085549771785736,81.75,2.0,3.0,5.0,5.070000171661377,33.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,4.0,0.0,1.0
8,59b1dacefdb3faab,0,423.5570068359375,3.4356000423431396,0.46871742606163025,54.040000915527344,1.0,5.0,10.0,3.359999895095825,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0
8,59b1dacefdb3faab,1,498.62701416015625,3.7018699645996094,0.2726070284843445,104.5999984741211,5.0,5.0,5.0,4.869999885559082,30.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0
8,59b1dacefdb3faab,2,508.58599853515625,6.976799964904785,0.2662302851676941,74.22000122070312,1.0,5.0,12.0,3.869999885559082,30.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,1.0
8,59b1dacefdb3faab,3,403.3940124511719,1.8512799739837646,0.48932215571403503,125.44000244140625,2.0,8.0,2.0,3.990000009536743,22.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,0.0
8,59b1dacefdb3faab,4,309.36199951171875,2.555799961090088,0.5772329568862915,95.86000061035156,3.0,4.0,10.0,2.5899999141693115,16.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
8,59b1dacefdb3faab,5,266.2959899902344,3.2330000400543213,0.4845235347747803,43.369998931884766,0.0,3.0,4.0,2.7899999618530273,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
8,59b1dacefdb3faab,6,396.4639892578125,5.073599815368652,0.6066511869430542,76.73999786376953,1.0,6.0,5.0,3.2699999809265137,22.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0
8,59b1dacefdb3faab,7,317.3420104980469,-1.0898000001907349,0.34209495782852173,158.82000732421875,5.0,5.0,10.0,2.5799999237060547,13.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0
9,59b1dacefdb3faab,0,433.9169921875,5.141499996185303,0.4122008979320526,97.5199966430664,2.0,7.0,6.0,3.7899999618530273,20.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0
9,59b1dacefdb3faab,1,579.656982421875,5.13040018081665,0.21013353765010834,124.88999938964844,2.0,5.0,9.0,4.539999961853027,33.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,5.0,0.0,0.0
9,59b1dacefdb3faab,2,576.6290283203125,4.27400016784668,0.20082277059555054,122.02999877929688,3.0,8.0,11.0,4.639999866485596,29.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.0,2.0
9,59b1dacefdb3faab,3,590.4849853515625,3.7244999408721924,0.3462865352630615,146.8699951171875,3.0,5.0,9.0,4.329999923706055,27.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0
9,59b1dacefdb3faab,4,374.4960021972656,6.27209997177124,0.40904319286346436,46.529998779296875,1.0,2.0,9.0,2.5799999237060547,23.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0
9,59b1dacefdb3faab,5,160.24099731445312,-1.104699969291687,0.5122459530830383,69.11000061035156,2.0,2.0,4.0,1.850000023841858,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
9,59b1dacefdb3faab,6,384.5159912109375,4.531099796295166,0.4344247579574585,66.76000213623047,2.0,3.0,11.0,3.109999895095825,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
9,59b1dacefdb3faab,7,288.34698486328125,3.7027599811553955,0.6671872735023499,79.69999694824219,2.0,3.0,3.0,2.7300000190734863,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
10,59b1dacefdb3faab,0,440.4750061035156,2.106300115585327,0.5624479651451111,113.31999969482422,3.0,6.0,5.0,3.630000114440918,23.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0
10,59b1dacefdb3faab,1,416.5169982910156,5.245200157165527,0.5960385203361511,74.5999984741211,2.0,4.0,5.0,3.200000047683716,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
10,59b1dacefdb3faab,2,308.37701416015625,4.306399822235107,0.6260054111480713,35.529998779296875,0.0,3.0,3.0,2.880000114440918,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0
10,59b1dacefdb3faab,3,470.572998046875,3.9816699028015137,0.2942371368408203,104.5999984741211,5.0,5.0,3.0,4.809999942779541,28.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0
10,59b1dacefdb3faab,4,513.6380004882812,3.6412999629974365,0.40360161662101746,97.81999969482422,4.0,5.0,6.0,4.900000095367432,31.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,3.0,0.0,0.0
10,59b1dacefdb3faab,5,348.35400390625,3.234999895095825,0.4170152246952057,97.98999786376953,4.0,5.0,2.0,3.380000114440918,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
10,59b1dacefdb3faab,6,310.4779968261719,5.063600063323975,0.30371737480163574,35.529998779296875,0.0,3.0,11.0,2.0999999046325684,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10,59b1dacefdb3faab,7,422.9309997558594,6.1442999839782715,0.5497331619262695,38.04999923706055,1.0,3.0,3.0,3.75,25.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0
11,59b1dacefdb3faab,0,450.5719909667969,3.791300058364868,0.307150274515152,113.29000091552734,3.0,6.0,7.0,3.4700000286102295,25.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0
11,59b1dacefdb3faab,1,508.26800537109375,3.6570000648498535,0.3765912353992462,128.86000061035156,4.0,5.0,6.0,3.5399999618530273,20.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0
11,59b1dacefdb3faab,2,384.3840026855469,2.953900098800659,0.5327707529067993,102.29000091552734,2.0,7.0,8.0,3.0999999046325684,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0
11,59b1dacefdb3faab,3,592.573974609375,4.904240131378174,0.29706794023513794,113.87999725341797,2.0,7.0,8.0,4.699999809265137,31.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,4.0,1.0,3.0
11,59b1dacefdb3faab,4,458.5140075683594,3.2708001136779785,0.48015809059143066,106.0199966430664,4.0,5.0,3.0,4.78000020980835,27.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0
11,59b1dacefdb3faab,5,412.5329895019531,4.175419807434082,0.6640567779541016,48.4900016784668,2.0,3.0,2.0,4.449999809265137,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0
11,59b1dacefdb3faab,6,524.5969848632812,3.751300096511841,0.41016876697540283,75.3499984741211,1.0,6.0,4.0,4.760000228881836,31.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0
11,59b1dacefdb3faab,7,546.6859741210938,4.107100009918213,0.40030622482299805,105.61000061035156,1.0,7.0,13.0,4.139999866485596,28.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,3.0,0.0
12,59b1dacefdb3faab,0,359.4469909667969,2.292799949645996,0.544870913028717,86.62999725341797,4.0,4.0,8.0,2.930000066757202,19.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
12,59b1dacefdb3faab,1,489.5799865722656,3.927799940109253,0.27202290296554565,131.5800018310547,2.0,8.0,13.0,4.079999923706055,26.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,7.0,0.0,0.0
12,59b1dacefdb3faab,2,608.72802734375,5.116300106048584,0.20281986892223358,125.43000030517578,1.0,9.0,6.0,4.239999771118164,35.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0
12,59b1dacefdb3faab,3,426.5199890136719,3.8406999111175537,0.46527454257011414,80.98999786376953,3.0,2.0,3.0,4.139999866485596,26.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,4.0,0.0,0.0
12,59b1dacefdb3faab,4,384.4800109863281,2.5696001052856445,0.7652576565742493,74.23999786376953,1.0,5.0,6.0,3.5999999046325684,21.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,1.0,0.0
12,59b1dacefdb3faab,5,435.61199951171875,4.5441999435424805,0.6184486150741577,47.02000045776367,1.0,4.0,8.0,3.309999942779541,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0
12,59b1dacefdb3faab,6,506.60198974609375,5.3649001121521,0.347191721200943,77.94999694824219,3.0,5.0,4.0,5.070000171661377,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0
12,59b1dacefdb3faab,7,322.32598876953125,5.370999813079834,0.7428455948829651,40.459999084472656,2.0,2.0,4.0,2.7899999618530273,18.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0
13,59b1dacefdb3faab,0,416.5169982910156,5.7941999435424805,0.6849259734153748,55.7599983215332,1.0,3.0,4.0,4.199999809265137,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0
13,59b1dacefdb3faab,1,370.7659912109375,3.194999933242798,0.7166866064071655,72.86000061035156,1.0,6.0,3.0,3.5,15.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,4.0
